query_id	ndcg10	recall10	recall20	recall100	recall300	recall1000	mrr10
q-001	0.8503	1.0000	1.0000	1.0000			1.0000
q-002	0.7039	0.6667	0.6667	0.6667			1.0000
q-003	0.5239	1.0000	1.0000	1.0000			0.3333
q-004	0.3787	0.6000	1.0000	1.0000			0.3333
q-005	0.4228	1.0000	1.0000	1.0000			0.1667
q-006	0.8486	1.0000	1.0000	1.0000			1.0000
q-007	0.5833	1.0000	1.0000	1.0000			0.3333
q-008	0.5000	1.0000	1.0000	1.0000			0.3333
q-009	0.5000	1.0000	1.0000	1.0000			0.3333
q-010	0.7123	1.0000	1.0000	1.0000			0.5000
q-011	0.9675	1.0000	1.0000	1.0000			1.0000
q-012	0.3045	0.6667	1.0000	1.0000			0.1429
q-013	0.4632	0.6667	0.6667	1.0000			0.5000
q-014	0.1815	0.3333	0.6667	0.6667			0.2000
q-015	0.0000	0.0000	0.0000	1.0000			0.0000
q-016	0.6241	1.0000	1.0000	1.0000			0.5000
q-017	0.5714	1.0000	1.0000	1.0000			0.5000
q-018	0.2742	0.5000	0.5000	1.0000			0.2000
q-019	0.2961	0.3333	0.6667	0.6667			0.5000
q-020	0.3066	0.5000	0.5000	0.5000			0.3333
q-021	0.0000	0.0000	0.0000	0.5000			0.0000
q-022	0.5535	0.7500	1.0000	1.0000			0.5000
q-023	0.4632	0.6667	0.6667	1.0000			0.5000
q-024	0.0000	0.0000	0.0000	0.0000			0.0000
q-025	0.0000	0.0000	0.0000	0.0000			0.0000
q-026	0.1312	0.2000	0.4000	0.4000			0.2000
q-027	0.1681	0.2500	0.2500	1.0000			0.2500
q-028	0.1391	0.2500	0.7500	1.0000			0.1667
q-029	0.4428	0.7500	1.0000	1.0000			0.3333
q-030	1.0000	1.0000	1.0000	1.0000			1.0000
q-031	0.3462	0.5000	0.7500	1.0000			0.3333
q-032	0.0000	0.0000	1.0000	1.0000			0.0000
q-033	0.4693	0.3333	0.3333	0.6667			1.0000
q-034	0.0000	0.0000	0.0000	0.0000			0.0000
q-035	0.0000	0.0000	0.0000	1.0000			0.0000
q-036	0.0000	0.0000	0.5000	1.0000			0.0000
q-037	0.0000	0.0000	0.0000	0.5000			0.0000
q-038	0.2961	0.3333	0.3333	0.3333			0.5000
q-039	0.8452	1.0000	1.0000	1.0000			1.0000
q-040	1.0000	1.0000	1.0000	1.0000			1.0000
q-041	0.4317	0.6667	0.6667	0.6667			0.5000
q-042	0.2961	0.3333	0.6667	1.0000			0.5000
q-043	0.0000	0.0000	0.3333	0.6667			0.0000
q-044	0.4693	0.3333	0.3333	1.0000			1.0000
q-045	0.6157	0.6000	0.6000	0.8000			1.0000
q-046	0.0000	0.0000	0.0000	0.0000			0.0000
q-047	0.1089	0.1250	0.2500	0.5000			0.2500
q-048	0.0979	0.1250	0.1250	0.2500			0.2000
q-049	0.8297	0.8000	1.0000	1.0000			1.0000
q-050	0.1596	0.1250	0.2500	0.2500			0.5000
q-051	0.0694	0.0714	0.2143	0.2857			0.1250
q-052	0.4317	0.6667	1.0000	1.0000			0.5000
q-053	0.0000	0.0000	0.0000	0.2500			0.0000
q-054	0.5706	1.0000	1.0000	1.0000			0.3333
q-055	0.2474	0.3333	0.3333	0.8333			0.2500
q-056	0.0000	0.0000	0.1563	0.8438			0.0000
q-057	0.0851	0.0179	0.0357	0.0714			0.2000
q-058	0.1610	0.0833	0.1667	0.2083			0.2500
q-059	0.0948	0.0278	0.0833	0.3333			0.2500
q-060	0.0948	0.0278	0.0833	0.3333			0.2500
