query_id	ndcg10	recall10	recall20	recall100	recall300	recall1000	mrr10
hu-001	0.1128	0.2500	0.2500	0.5000	1.0000	1.0000	0.1000
hu-002	0.8520	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
hu-003	0.7031	0.7500	0.7500	0.7500	1.0000	1.0000	1.0000
hu-004	0.0000	0.0000	0.0000	0.5000	1.0000	1.0000	0.0000
hu-005	0.0000	0.0000	0.0000	0.0000	0.7500	1.0000	0.0000
hu-006	0.3253	0.5000	0.5000	1.0000	1.0000	1.0000	0.3333
hu-007	0.2913	0.5000	1.0000	1.0000	1.0000	1.0000	0.2500
hu-008	0.4582	0.6000	0.6000	1.0000	1.0000	1.0000	0.5000
hu-009	0.3904	0.2500	0.2500	0.7500	1.0000	1.0000	1.0000
hu-010	0.1952	0.2500	0.2500	0.7500	1.0000	1.0000	0.3333
hu-011	0.1772	0.5000	0.5000	1.0000	1.0000	1.0000	0.1000
hu-012	0.4581	0.6000	0.8000	1.0000	1.0000	1.0000	0.5000
hu-013	0.2346	0.3333	1.0000	1.0000	1.0000	1.0000	0.3333
hu-014	0.4387	0.6667	0.8333	1.0000	1.0000	1.0000	0.3333
hu-015	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
hu-016	0.6131	0.5000	1.0000	1.0000	1.0000	1.0000	1.0000
hu-017	0.6509	1.0000	1.0000	1.0000	1.0000	1.0000	0.5000
hu-018	0.6502	0.6667	0.8333	1.0000	1.0000	1.0000	1.0000
hu-019	0.6512	0.6000	0.8000	1.0000	1.0000	1.0000	1.0000
hu-020	0.6664	1.0000	1.0000	1.0000	1.0000	1.0000	0.5000
hu-021	0.8036	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
hu-022	0.3591	0.5000	0.5000	1.0000	1.0000	1.0000	0.5000
hu-023	0.1952	0.2500	0.2500	0.2500	0.7500	0.7500	0.3333
hu-024	0.2856	0.5000	0.5000	0.5000	1.0000	1.0000	0.2500
hu-025	0.4486	1.0000	1.0000	1.0000	1.0000	1.0000	0.2500
hu-026	0.1510	0.2500	0.5000	0.7500	1.0000	1.0000	0.2000
hu-027	0.9218	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
hu-028	0.0000	0.0000	0.0000	0.6000	0.8000	1.0000	0.0000
hu-029	0.3191	0.5000	0.7500	1.0000	1.0000	1.0000	0.2500
hu-030	0.5590	0.7500	0.7500	1.0000	1.0000	1.0000	0.5000
hu-031	0.6367	0.5000	0.5000	0.7500	1.0000	1.0000	1.0000
