query_id	ndcg10	recall10	recall20	recall100	recall300	recall1000	mrr10
q-001	0.9044	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
q-002	0.6714	0.6667	0.6667	0.6667	0.6667	0.6667	1.0000
q-003	0.0000	0.0000	0.3333	1.0000	1.0000	1.0000	0.0000
q-004	0.4809	0.6000	1.0000	1.0000	1.0000	1.0000	0.5000
q-005	0.4685	1.0000	1.0000	1.0000	1.0000	1.0000	0.2500
q-006	0.8928	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
q-007	0.8855	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
q-008	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
q-009	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
q-010	0.7929	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
q-011	0.9060	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
q-012	0.8180	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
q-013	0.4632	0.6667	1.0000	1.0000	1.0000	1.0000	0.5000
q-014	0.7039	0.6667	0.6667	0.6667	0.6667	1.0000	1.0000
q-015	0.0000	0.0000	1.0000	1.0000	1.0000	1.0000	0.0000
q-016	0.9197	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
q-017	0.2184	0.5000	0.5000	1.0000	1.0000	1.0000	0.1667
q-018	0.6367	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000
q-019	0.0000	0.0000	0.0000	0.6667	1.0000	1.0000	0.0000
q-020	0.3869	0.5000	0.5000	0.5000	1.0000	1.0000	0.5000
q-021	0.1301	0.2500	0.5000	0.7500	1.0000	1.0000	0.1429
q-022	0.4518	0.7500	1.0000	1.0000	1.0000	1.0000	0.3333
q-023	0.7929	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
q-024	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
q-025	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000
q-026	0.4413	0.4000	0.4000	0.8000	1.0000	1.0000	1.0000
q-027	0.0000	0.0000	1.0000	1.0000	1.0000	1.0000	0.0000
q-028	0.5274	0.7500	1.0000	1.0000	1.0000	1.0000	0.5000
q-029	0.2463	0.2500	0.5000	0.7500	0.7500	0.7500	0.5000
q-030	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
q-031	0.9178	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
q-032	0.3869	0.5000	0.5000	1.0000	1.0000	1.0000	0.5000
q-033	0.2346	0.3333	0.3333	0.3333	0.6667	0.6667	0.3333
q-034	0.0000	0.0000	0.0000	1.0000	1.0000	1.0000	0.0000
q-035	0.0000	0.0000	1.0000	1.0000	1.0000	1.0000	0.0000
q-036	0.0000	0.0000	0.5000	1.0000	1.0000	1.0000	0.0000
q-037	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000
q-038	0.4693	0.3333	0.3333	0.3333	0.3333	1.0000	1.0000
q-039	0.3152	0.6667	0.6667	1.0000	1.0000	1.0000	0.1667
q-040	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
q-041	0.4693	0.3333	0.3333	0.3333	1.0000	1.0000	1.0000
q-042	0.4441	0.6667	0.6667	1.0000	1.0000	1.0000	0.5000
q-043	0.4693	0.3333	0.3333	0.3333	1.0000	1.0000	1.0000
q-044	0.4693	0.3333	0.3333	1.0000	1.0000	1.0000	1.0000
q-045	0.5044	0.6000	0.8000	1.0000	1.0000	1.0000	0.5000
q-046	0.1171	0.1667	0.3333	0.5000	0.8333	0.8333	0.2000
q-047	0.2927	0.3750	0.6250	1.0000	1.0000	1.0000	0.3333
q-048	0.3586	0.3750	0.3750	0.5000	0.5000	0.6250	0.5000
q-049	0.9512	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
q-050	0.3619	0.2500	0.2500	0.6250	0.8750	1.0000	1.0000
q-051	0.1952	0.1429	0.2143	0.2143	0.2143	0.5714	0.3333
q-052	0.1564	0.3333	0.3333	1.0000	1.0000	1.0000	0.1429
q-053	0.0761	0.1250	0.2500	0.2500	0.3750	0.3750	0.1111
q-054	0.5110	1.0000	1.0000	1.0000	1.0000	1.0000	0.3333
q-055	0.1920	0.3333	0.3333	1.0000	1.0000	1.0000	0.1429
q-056	0.3511	0.1563	0.4375	0.9688	1.0000	1.0000	0.1667
q-057	0.2394	0.0536	0.0893	0.2143	0.4107	0.7679	0.2500
q-058	0.3590	0.0833	0.0833	0.1250	0.3333	0.5000	1.0000
q-059	0.2817	0.0833	0.1944	0.5278	0.9167	1.0000	0.5000
q-060	0.2817	0.0833	0.1944	0.5278	0.9167	1.0000	0.5000
