query_id	ndcg10	recall10	recall20	recall100	recall300	recall1000	mrr10
q-001	0.8052	0.8000	1.0000	1.0000			1.0000
q-002	0.7654	0.6667	0.6667	0.6667			1.0000
q-003	0.0000	0.0000	0.6667	1.0000			0.0000
q-004	0.5752	0.8000	1.0000	1.0000			0.5000
q-005	0.4556	1.0000	1.0000	1.0000			0.2000
q-006	0.8486	1.0000	1.0000	1.0000			1.0000
q-007	0.9675	1.0000	1.0000	1.0000			1.0000
q-008	0.5000	1.0000	1.0000	1.0000			0.3333
q-009	0.6309	1.0000	1.0000	1.0000			0.5000
q-010	0.6508	0.6667	1.0000	1.0000			1.0000
q-011	0.8603	1.0000	1.0000	1.0000			1.0000
q-012	0.9218	1.0000	1.0000	1.0000			1.0000
q-013	0.5518	1.0000	1.0000	1.0000			0.3333
q-014	0.6173	0.6667	0.6667	0.6667			1.0000
q-015	0.4556	1.0000	1.0000	1.0000			0.2000
q-016	0.8503	1.0000	1.0000	1.0000			1.0000
q-017	0.2372	0.5000	0.5000	1.0000			0.2000
q-018	0.5294	0.5000	0.7500	1.0000			1.0000
q-019	0.1413	0.3333	0.6667	0.6667			0.1111
q-020	0.3869	0.5000	0.5000	0.5000			0.5000
q-021	0.1681	0.2500	0.5000	0.7500			0.2500
q-022	0.5551	1.0000	1.0000	1.0000			0.2500
q-023	0.8603	1.0000	1.0000	1.0000			1.0000
q-024	0.0000	0.0000	0.0000	0.0000			0.0000
q-025	0.0000	0.0000	0.5000	0.5000			0.0000
q-026	0.4462	0.4000	0.4000	0.8000			1.0000
q-027	0.1128	0.2500	0.7500	1.0000			0.1000
q-028	0.5716	0.7500	1.0000	1.0000			0.5000
q-029	0.2463	0.2500	0.5000	0.7500			0.5000
q-030	1.0000	1.0000	1.0000	1.0000			1.0000
q-031	0.8756	1.0000	1.0000	1.0000			1.0000
q-032	0.3066	0.5000	0.5000	1.0000			0.3333
q-033	0.4693	0.3333	0.3333	0.3333			1.0000
q-034	0.0000	0.0000	0.0000	1.0000			0.0000
q-035	0.3869	1.0000	1.0000	1.0000			0.2000
q-036	0.3869	0.5000	1.0000	1.0000			0.5000
q-037	0.0000	0.0000	0.5000	0.5000			0.0000
q-038	0.4693	0.3333	0.3333	0.3333			1.0000
q-039	0.5518	1.0000	1.0000	1.0000			0.3333
q-040	1.0000	1.0000	1.0000	1.0000			1.0000
q-041	0.4693	0.3333	0.3333	0.3333			1.0000
q-042	0.4632	0.6667	1.0000	1.0000			0.5000
q-043	0.4693	0.3333	0.3333	0.3333			1.0000
q-044	0.4693	0.3333	0.6667	1.0000			1.0000
q-045	0.5499	0.8000	0.8000	1.0000			0.5000
q-046	0.1909	0.1667	0.5000	0.5000			0.5000
q-047	0.2641	0.3750	0.6250	1.0000			0.2000
q-048	0.3839	0.3750	0.5000	0.5000			0.5000
q-049	1.0000	1.0000	1.0000	1.0000			1.0000
q-050	0.2685	0.2500	0.5000	0.6250			0.5000
q-051	0.3590	0.1429	0.2143	0.2143			1.0000
q-052	0.1672	0.3333	0.3333	1.0000			0.1667
q-053	0.1265	0.1250	0.2500	0.2500			0.3333
q-054	0.6509	1.0000	1.0000	1.0000			0.5000
q-055	0.1078	0.1667	0.3333	1.0000			0.1667
q-056	0.3792	0.1563	0.4688	0.9688			0.2500
q-057	0.3566	0.0714	0.1071	0.2143			0.3333
q-058	0.3301	0.0833	0.0833	0.1250			1.0000
q-059	0.4351	0.1111	0.1944	0.5278			1.0000
q-060	0.4351	0.1111	0.1944	0.5278			1.0000
