query_id	ndcg10	recall10	recall20	recall100	recall300	recall1000	mrr10
q-001	0.9181	1.0000	1.0000	1.0000			1.0000
q-002	0.6714	0.6667	0.6667	0.6667			1.0000
q-003	0.0000	0.0000	0.3333	1.0000			0.0000
q-004	0.4809	0.6000	1.0000	1.0000			0.5000
q-005	0.4685	1.0000	1.0000	1.0000			0.2500
q-006	0.8928	1.0000	1.0000	1.0000			1.0000
q-007	0.8855	1.0000	1.0000	1.0000			1.0000
q-008	1.0000	1.0000	1.0000	1.0000			1.0000
q-009	1.0000	1.0000	1.0000	1.0000			1.0000
q-010	0.4982	0.6667	0.6667	1.0000			0.5000
q-011	0.2961	0.3333	0.3333	0.6667			0.5000
q-012	0.4693	0.3333	0.6667	1.0000			1.0000
q-013	0.0000	0.0000	0.3333	1.0000			0.0000
q-014	0.0000	0.0000	0.0000	0.6667			0.0000
q-015	0.0000	0.0000	0.0000	0.0000			0.0000
q-016	0.9197	1.0000	1.0000	1.0000			1.0000
q-017	0.2184	0.5000	0.5000	0.5000			0.1667
q-018	0.6367	0.5000	0.5000	0.5000			1.0000
q-019	0.0000	0.0000	0.3333	0.6667			0.0000
q-020	0.3869	0.5000	0.5000	0.5000			0.5000
q-021	0.0000	0.0000	0.0000	0.7500			0.0000
q-022	0.4591	0.7500	1.0000	1.0000			0.3333
q-023	0.7929	1.0000	1.0000	1.0000			1.0000
q-024	0.0000	0.0000	0.0000	0.0000			0.0000
q-025	0.0000	0.0000	0.0000	0.0000			0.0000
q-026	0.4413	0.4000	0.4000	0.8000			1.0000
q-027	0.0000	0.0000	1.0000	1.0000			0.0000
q-028	0.5274	0.7500	1.0000	1.0000			0.5000
q-029	0.2463	0.2500	0.5000	0.7500			0.5000
q-030	1.0000	1.0000	1.0000	1.0000			1.0000
q-031	0.9178	1.0000	1.0000	1.0000			1.0000
q-032	0.3869	0.5000	0.5000	1.0000			0.5000
q-033	0.2961	0.3333	0.3333	0.3333			0.5000
q-034	0.0000	0.0000	0.0000	0.0000			0.0000
q-035	0.0000	0.0000	0.0000	1.0000			0.0000
q-036	0.0000	0.0000	0.5000	1.0000			0.0000
q-037	0.0000	0.0000	0.0000	0.5000			0.0000
q-038	0.4693	0.3333	0.3333	1.0000			1.0000
q-039	0.3836	0.6667	0.6667	1.0000			0.2500
q-040	1.0000	1.0000	1.0000	1.0000			1.0000
q-041	0.4693	0.3333	0.3333	0.6667			1.0000
q-042	0.4525	0.6667	1.0000	1.0000			0.5000
q-043	0.4693	0.3333	0.3333	0.3333			1.0000
q-044	0.4693	0.3333	0.3333	1.0000			1.0000
q-045	0.4731	0.6000	0.8000	0.8000			0.5000
q-046	0.2125	0.3333	0.3333	0.5000			0.2000
q-047	0.3306	0.3750	0.6250	0.8750			0.5000
q-048	0.3528	0.3750	0.3750	0.5000			0.5000
q-049	0.9512	1.0000	1.0000	1.0000			1.0000
q-050	0.3619	0.2500	0.2500	0.7500			1.0000
q-051	0.1357	0.1429	0.2143	0.2143			0.1250
q-052	0.0000	0.0000	0.3333	1.0000			0.0000
q-053	0.0798	0.1250	0.2500	0.2500			0.1250
q-054	0.2372	0.5000	1.0000	1.0000			0.2000
q-055	0.0911	0.1667	0.1667	0.6667			0.1111
q-056	0.5310	0.2188	0.5000	0.9688			0.2500
q-057	0.0851	0.0179	0.0893	0.2143			0.2000
q-058	0.3301	0.0833	0.0833	0.1250			1.0000
q-059	0.3715	0.0833	0.2222	0.6389			1.0000
q-060	0.3715	0.0833	0.2222	0.6389			1.0000
