query_id	ndcg10	recall10	recall20	recall100	recall300	recall1000	mrr10
q-001	0.8200	0.8000	1.0000	1.0000			1.0000
q-002	0.7654	0.6667	0.6667	0.6667			1.0000
q-003	0.1564	0.3333	0.3333	0.3333			0.1429
q-004	0.5801	0.8000	1.0000	1.0000			0.5000
q-005	0.6241	1.0000	1.0000	1.0000			0.5000
q-006	0.8486	1.0000	1.0000	1.0000			1.0000
q-007	0.9060	1.0000	1.0000	1.0000			1.0000
q-008	1.0000	1.0000	1.0000	1.0000			1.0000
q-009	1.0000	1.0000	1.0000	1.0000			1.0000
q-010	0.4632	0.6667	1.0000	1.0000			0.5000
q-011	0.2961	0.3333	0.3333	0.3333			0.5000
q-012	0.3045	0.6667	1.0000	1.0000			0.1429
q-013	0.4632	0.6667	1.0000	1.0000			0.5000
q-014	0.2021	0.3333	0.3333	0.3333			0.2500
q-015	0.7904	1.0000	1.0000	1.0000			1.0000
q-016	0.8503	1.0000	1.0000	1.0000			1.0000
q-017	0.6131	0.5000	0.5000	0.5000			1.0000
q-018	0.0000	0.0000	0.0000	0.0000			0.0000
q-019	0.1480	0.3333	0.3333	0.3333			0.1250
q-020	0.3869	0.5000	0.5000	0.5000			0.5000
q-021	0.0000	0.0000	0.0000	0.0000			0.0000
q-022	0.5487	1.0000	1.0000	1.0000			0.3333
q-023	0.2021	0.3333	1.0000	1.0000			0.2500
q-024	0.0000	0.0000	0.0000	0.0000			0.0000
q-025	0.0000	0.0000	0.0000	0.0000			0.0000
q-026	0.4600	0.4000	0.4000	0.4000			1.0000
q-027	0.2304	0.5000	1.0000	1.0000			0.1111
q-028	0.5805	0.7500	1.0000	1.0000			0.5000
q-029	0.2463	0.2500	0.5000	0.5000			0.5000
q-030	1.0000	1.0000	1.0000	1.0000			1.0000
q-031	0.8667	1.0000	1.0000	1.0000			1.0000
q-032	0.3869	0.5000	0.5000	0.5000			0.5000
q-033	0.4632	0.6667	0.6667	0.6667			0.5000
q-034	0.3562	1.0000	1.0000	1.0000			0.1667
q-035	0.3562	1.0000	1.0000	1.0000			0.1667
q-036	0.5641	1.0000	1.0000	1.0000			0.5000
q-037	0.6131	0.5000	1.0000	1.0000			1.0000
q-038	0.6508	0.6667	1.0000	1.0000			1.0000
q-039	0.2346	0.3333	0.3333	0.3333			0.3333
q-040	0.6309	1.0000	1.0000	1.0000			0.5000
q-041	0.3911	0.6667	0.6667	0.6667			0.3333
q-042	0.6045	1.0000	1.0000	1.0000			0.5000
q-043	0.6049	0.6667	0.6667	0.6667			1.0000
q-044	0.6173	0.6667	0.6667	0.6667			1.0000
q-045	0.4809	0.6000	0.8000	0.8000			0.5000
q-046	0.2522	0.3333	0.3333	0.3333			0.3333
q-047	0.1265	0.1250	0.5000	0.5000			0.3333
q-048	0.3340	0.3750	0.3750	0.3750			0.5000
q-049	0.9270	1.0000	1.0000	1.0000			1.0000
q-050	0.3255	0.3750	0.5000	0.5000			0.3333
q-051	0.2489	0.1429	0.1429	0.1429			0.5000
q-052	0.0000	0.0000	0.0000	0.0000			0.0000
q-053	0.2357	0.2500	0.2500	0.2500			0.5000
q-054	0.5438	1.0000	1.0000	1.0000			0.3333
q-055	0.2864	0.3333	0.3333	0.3333			0.5000
q-056	0.2777	0.1250	0.2813	0.2813			0.1667
q-057	0.3418	0.0714	0.0893	0.0893			0.3333
q-058	0.2974	0.1250	0.2500	0.2500			0.5000
q-059	0.4666	0.1389	0.1944	0.1944			0.5000
q-060	0.4666	0.1389	0.1944	0.1944			0.5000
