query_id	ndcg10	recall10	recall20	recall100	recall300	recall1000	mrr10
q-001	0.8830	1.0000	1.0000	1.0000			1.0000
q-002	0.4317	0.6667	0.6667	0.6667			0.5000
q-003	0.0000	0.0000	0.3333	1.0000			0.0000
q-004	0.6065	0.8000	1.0000	1.0000			0.5000
q-005	0.5438	1.0000	1.0000	1.0000			0.3333
q-006	0.7487	1.0000	1.0000	1.0000			0.5000
q-007	0.9060	1.0000	1.0000	1.0000			1.0000
q-008	1.0000	1.0000	1.0000	1.0000			1.0000
q-009	1.0000	1.0000	1.0000	1.0000			1.0000
q-010	0.8072	1.0000	1.0000	1.0000			1.0000
q-011	0.9675	1.0000	1.0000	1.0000			1.0000
q-012	0.7530	1.0000	1.0000	1.0000			1.0000
q-013	0.7039	0.6667	0.6667	1.0000			1.0000
q-014	0.6714	0.6667	0.6667	0.6667			1.0000
q-015	0.3956	1.0000	1.0000	1.0000			0.1667
q-016	1.0000	1.0000	1.0000	1.0000			1.0000
q-017	0.1846	0.5000	0.5000	1.0000			0.1111
q-018	0.3183	0.5000	0.7500	1.0000			0.3333
q-019	0.0000	0.0000	0.0000	0.6667			0.0000
q-020	0.3869	0.5000	0.5000	0.5000			0.5000
q-021	0.1232	0.2500	0.2500	1.0000			0.1250
q-022	0.5102	0.7500	1.0000	1.0000			0.5000
q-023	0.6257	0.6667	1.0000	1.0000			1.0000
q-024	0.0000	0.0000	0.0000	0.0000			0.0000
q-025	0.0000	0.0000	0.0000	0.5000			0.0000
q-026	0.4462	0.4000	0.4000	0.8000			1.0000
q-027	0.3342	0.5000	0.5000	0.7500			0.3333
q-028	0.3191	0.5000	0.5000	1.0000			0.2500
q-029	0.5079	0.5000	1.0000	1.0000			1.0000
q-030	1.0000	1.0000	1.0000	1.0000			1.0000
q-031	0.5032	0.5000	1.0000	1.0000			1.0000
q-032	0.6131	0.5000	0.5000	1.0000			1.0000
q-033	0.2961	0.3333	0.3333	0.6667			0.5000
q-034	0.0000	0.0000	0.0000	1.0000			0.0000
q-035	0.3562	1.0000	1.0000	1.0000			0.1667
q-036	0.2184	0.5000	0.5000	1.0000			0.1667
q-037	0.0000	0.0000	0.0000	0.5000			0.0000
q-038	0.4693	0.3333	0.3333	0.3333			1.0000
q-039	0.4367	0.6667	1.0000	1.0000			0.3333
q-040	1.0000	1.0000	1.0000	1.0000			1.0000
q-041	0.4693	0.3333	0.3333	1.0000			1.0000
q-042	0.6133	1.0000	1.0000	1.0000			0.5000
q-043	0.4693	0.3333	0.3333	0.6667			1.0000
q-044	0.2021	0.3333	0.3333	1.0000			0.2500
q-045	0.7761	0.8000	0.8000	1.0000			1.0000
q-046	0.0955	0.1667	0.3333	0.5000			0.1250
q-047	0.3041	0.3750	0.5000	0.8750			0.3333
q-048	0.4228	0.3750	0.3750	0.6250			1.0000
q-049	0.9435	1.0000	1.0000	1.0000			1.0000
q-050	0.3291	0.2500	0.2500	0.5000			1.0000
q-051	0.1884	0.1429	0.2143	0.2857			0.3333
q-052	0.1480	0.3333	0.3333	1.0000			0.1250
q-053	0.0731	0.1250	0.2500	0.2500			0.1000
q-054	0.4825	1.0000	1.0000	1.0000			0.2500
q-055	0.2179	0.3333	0.3333	1.0000			0.2000
q-056	0.2090	0.0938	0.3125	0.9375			0.1429
q-057	0.2685	0.0536	0.0714	0.1429			0.3333
q-058	0.3301	0.0833	0.0833	0.3333			1.0000
q-059	0.2247	0.0833	0.1944	0.5278			0.2500
q-060	0.2247	0.0833	0.1944	0.5278			0.2500
