query_id	ndcg10	recall10	recall20	recall100	recall300	recall1000	mrr10
q-001	0.9068	1.0000	1.0000	1.0000			1.0000
q-002	0.7039	0.6667	0.6667	0.6667			1.0000
q-003	0.0000	0.0000	0.0000	1.0000			0.0000
q-004	0.4479	0.6000	1.0000	1.0000			0.5000
q-005	0.5110	1.0000	1.0000	1.0000			0.3333
q-006	0.8486	1.0000	1.0000	1.0000			1.0000
q-007	0.8194	1.0000	1.0000	1.0000			1.0000
q-008	0.6309	1.0000	1.0000	1.0000			0.5000
q-009	1.0000	1.0000	1.0000	1.0000			1.0000
q-010	0.7845	1.0000	1.0000	1.0000			1.0000
q-011	0.6546	1.0000	1.0000	1.0000			0.5000
q-012	0.1815	0.3333	1.0000	1.0000			0.2000
q-013	0.2961	0.3333	1.0000	1.0000			0.5000
q-014	0.3911	0.6667	0.6667	0.6667			0.3333
q-015	0.0000	0.0000	1.0000	1.0000			0.0000
q-016	0.5110	1.0000	1.0000	1.0000			0.3333
q-017	0.3869	0.5000	1.0000	1.0000			0.5000
q-018	0.6367	0.5000	0.5000	1.0000			1.0000
q-019	0.0000	0.0000	0.6667	0.6667			0.0000
q-020	0.3869	0.5000	0.5000	0.5000			0.5000
q-021	0.0000	0.0000	0.2500	0.7500			0.0000
q-022	0.5319	0.7500	1.0000	1.0000			0.5000
q-023	0.2346	0.3333	1.0000	1.0000			0.3333
q-024	0.0000	0.0000	0.0000	0.0000			0.0000
q-025	0.0000	0.0000	0.0000	0.5000			0.0000
q-026	0.2766	0.4000	0.4000	0.8000			0.3333
q-027	0.1391	0.2500	0.7500	1.0000			0.1667
q-028	0.3751	0.7500	1.0000	1.0000			0.1667
q-029	0.4256	0.7500	0.7500	0.7500			0.3333
q-030	1.0000	1.0000	1.0000	1.0000			1.0000
q-031	0.8397	1.0000	1.0000	1.0000			1.0000
q-032	0.2372	0.5000	1.0000	1.0000			0.2000
q-033	0.4693	0.3333	0.3333	0.3333			1.0000
q-034	0.0000	0.0000	0.0000	1.0000			0.0000
q-035	0.0000	0.0000	0.0000	1.0000			0.0000
q-036	0.0000	0.0000	0.5000	1.0000			0.0000
q-037	0.0000	0.0000	0.0000	0.5000			0.0000
q-038	0.1413	0.3333	0.3333	0.3333			0.1111
q-039	0.7654	0.6667	0.6667	1.0000			1.0000
q-040	0.4307	1.0000	1.0000	1.0000			0.2500
q-041	0.2346	0.3333	0.3333	0.3333			0.3333
q-042	0.1815	0.3333	0.6667	1.0000			0.2000
q-043	0.1480	0.3333	0.3333	0.3333			0.1250
q-044	0.2346	0.3333	0.3333	1.0000			0.3333
q-045	0.7227	0.6000	0.8000	1.0000			1.0000
q-046	0.0000	0.0000	0.1667	0.5000			0.0000
q-047	0.2911	0.3750	0.6250	1.0000			0.2500
q-048	0.1265	0.1250	0.2500	0.5000			0.3333
q-049	0.8297	0.8000	1.0000	1.0000			1.0000
q-050	0.2529	0.1250	0.2500	0.6250			1.0000
q-051	0.1389	0.0714	0.1429	0.2143			0.5000
q-052	0.4693	0.3333	0.6667	1.0000			1.0000
q-053	0.0000	0.0000	0.1250	0.2500			0.0000
q-054	0.6509	1.0000	1.0000	1.0000			0.5000
q-055	0.2424	0.3333	0.3333	1.0000			0.3333
q-056	0.1299	0.0625	0.1875	0.9688			0.1111
q-057	0.1100	0.0179	0.0714	0.2143			0.3333
q-058	0.1799	0.0833	0.0833	0.1250			0.2500
q-059	0.1732	0.0556	0.1389	0.5278			0.2500
q-060	0.1732	0.0556	0.1389	0.5278			0.2500
