query_id	ndcg10	recall10	recall20	recall100	recall300	recall1000	mrr10
q-001	0.7288	0.8000	1.0000	1.0000			1.0000
q-002	0.7654	0.6667	0.6667	0.6667			1.0000
q-003	0.0000	0.0000	0.3333	0.3333			0.0000
q-004	0.4369	0.6000	1.0000	1.0000			0.5000
q-005	0.5250	1.0000	1.0000	1.0000			0.3333
q-006	0.8928	1.0000	1.0000	1.0000			1.0000
q-007	0.8529	1.0000	1.0000	1.0000			1.0000
q-008	0.6309	1.0000	1.0000	1.0000			0.5000
q-009	1.0000	1.0000	1.0000	1.0000			1.0000
q-010	0.4373	0.6667	1.0000	1.0000			0.5000
q-011	0.2961	0.3333	0.3333	0.3333			0.5000
q-012	0.5574	1.0000	1.0000	1.0000			0.3333
q-013	0.4776	0.6667	1.0000	1.0000			0.5000
q-014	0.1815	0.3333	0.3333	0.3333			0.2000
q-015	0.6131	0.5000	1.0000	1.0000			1.0000
q-016	0.8772	1.0000	1.0000	1.0000			1.0000
q-017	0.2641	0.5000	0.5000	0.5000			0.2500
q-018	0.0000	0.0000	0.0000	0.0000			0.0000
q-019	0.1815	0.3333	0.3333	0.3333			0.2000
q-020	0.3869	0.5000	0.5000	0.5000			0.5000
q-021	0.0000	0.0000	0.0000	0.0000			0.0000
q-022	0.6277	1.0000	1.0000	1.0000			0.5000
q-023	0.1815	0.3333	1.0000	1.0000			0.2000
q-024	0.0000	0.0000	0.0000	0.0000			0.0000
q-025	0.0000	0.0000	0.0000	0.0000			0.0000
q-026	0.3161	0.4000	0.4000	0.4000			0.5000
q-027	0.0000	0.0000	1.0000	1.0000			0.0000
q-028	0.7366	0.7500	1.0000	1.0000			1.0000
q-029	0.2463	0.2500	0.5000	0.5000			0.5000
q-030	1.0000	1.0000	1.0000	1.0000			1.0000
q-031	0.8928	1.0000	1.0000	1.0000			1.0000
q-032	0.3869	0.5000	0.5000	0.5000			0.5000
q-033	0.3759	0.6667	0.6667	0.6667			0.3333
q-034	0.2891	1.0000	1.0000	1.0000			0.1000
q-035	0.3562	1.0000	1.0000	1.0000			0.1667
q-036	0.3066	0.5000	1.0000	1.0000			0.3333
q-037	0.6131	0.5000	1.0000	1.0000			1.0000
q-038	0.4525	0.6667	1.0000	1.0000			0.5000
q-039	0.2346	0.3333	0.3333	0.3333			0.3333
q-040	0.6309	1.0000	1.0000	1.0000			0.5000
q-041	0.6508	0.6667	0.6667	0.6667			1.0000
q-042	0.6133	1.0000	1.0000	1.0000			0.5000
q-043	0.6105	0.6667	0.6667	0.6667			1.0000
q-044	0.6105	0.6667	0.6667	0.6667			1.0000
q-045	0.5015	0.8000	0.8000	0.8000			0.3333
q-046	0.2918	0.3333	0.3333	0.3333			0.5000
q-047	0.2839	0.3750	0.5000	0.5000			0.3333
q-048	0.3237	0.3750	0.3750	0.3750			0.5000
q-049	1.0000	1.0000	1.0000	1.0000			1.0000
q-050	0.2685	0.2500	0.5000	0.5000			0.5000
q-051	0.2173	0.1429	0.1429	0.1429			0.5000
q-052	0.0000	0.0000	0.0000	0.0000			0.0000
q-053	0.2529	0.1250	0.2500	0.2500			1.0000
q-054	0.5803	1.0000	1.0000	1.0000			0.5000
q-055	0.2591	0.3333	0.3333	0.3333			0.3333
q-056	0.2115	0.0938	0.2813	0.2813			0.1667
q-057	0.2900	0.0536	0.0893	0.0893			0.3333
q-058	0.2736	0.1250	0.2500	0.2500			0.3333
q-059	0.4883	0.1389	0.1944	0.1944			0.5000
q-060	0.4883	0.1389	0.1944	0.1944			0.5000
