query_id	ndcg10	recall10	recall20	recall100	recall300	recall1000	mrr10	precision5	precision10	allGoldInTop10	map	rPrecision	rbpResidual
q-040	1.0000	1.0000	1.0000	1.0000			1.0000	0.2000	0.1000	1.0000	1.0000	1.0000	0.8000
q-041	0.4693	0.3333	0.3333	0.6667			1.0000	0.2000	0.1000	0.0000	0.3401	0.3333	0.8000
q-042	0.6364	0.6667	1.0000	1.0000			1.0000	0.2000	0.2000	0.0000	0.4971	0.3333	0.7309
q-043	0.4693	0.3333	0.3333	0.3333			1.0000	0.2000	0.1000	0.0000	0.3333	0.3333	0.8000
q-044	0.4693	0.3333	0.3333	1.0000			1.0000	0.2000	0.1000	0.0000	0.3657	0.3333	0.8000
q-045	0.5044	0.6000	0.8000	1.0000			0.5000	0.4000	0.3000	0.0000	0.4132	0.4000	0.6355
q-046	0.2388	0.3333	0.3333	0.5000			0.3333	0.2000	0.2000	0.0000	0.1028	0.1667	0.8451
q-047	0.5146	0.6250	0.7500	1.0000			0.5000	0.4000	0.5000	0.0000	0.4298	0.5000	0.5833
q-048	0.4695	0.3750	0.3750	0.5000			1.0000	0.4000	0.3000	0.0000	0.2775	0.3750	0.6065
q-049	0.9512	1.0000	1.0000	1.0000			1.0000	0.8000	0.5000	1.0000	0.8767	0.8000	0.3901
q-050	0.4125	0.2500	0.2500	0.7500			1.0000	0.4000	0.2000	0.0000	0.2977	0.2500	0.6391
q-051	0.1884	0.1429	0.2143	0.2143			0.3333	0.2000	0.2000	0.0000	0.0589	0.1429	0.8029
q-052	0.1564	0.3333	0.3333	1.0000			0.1429	0.0000	0.1000	0.0000	0.0992	0.0000	0.9471
q-053	0.0761	0.1250	0.2500	0.2500			0.1111	0.0000	0.1000	0.0000	0.0331	0.0000	0.9527
q-054	0.5110	1.0000	1.0000	1.0000			0.3333	0.2000	0.2000	1.0000	0.3095	0.0000	0.8196
q-055	0.1920	0.3333	0.3333	1.0000			0.1429	0.0000	0.2000	0.0000	0.1284	0.0000	0.9137
q-056	0.3511	0.1563	0.4375	0.9688			0.1667	0.0000	0.5000	0.0000	0.5869	0.6875	0.6772
q-057	0.2394	0.0536	0.0893	0.2143			0.2500	0.2000	0.3000	0.0000	0.0477	0.1429	0.7761
q-058	0.3590	0.0833	0.0833	0.1250			1.0000	0.4000	0.2000	0.0000	0.0848	0.0833	0.6400
q-059	0.2817	0.0833	0.1944	0.5278			0.5000	0.2000	0.3000	0.0000	0.1703	0.3333	0.7005
q-060	0.2817	0.0833	0.1944	0.5278			0.5000	0.2000	0.3000	0.0000	0.1703	0.3333	0.7005
